1688096997.583748,267.173767,275.023331,11.973532
1688096997.583748,267.173767,275.023331,11.973532
1688096997.583748,267.173767,275.023331,11.973532
1688096997.603622,267.140320,274.989883,11.973082
1688096997.623448,267.145599,274.995163,11.972631
1688096997.643341,267.181335,275.030899,11.972168
1688096997.663495,267.220901,275.070465,11.971931
1688096997.683332,267.279480,275.129044,11.971465
1688096997.702993,267.346817,275.196381,11.971001
1688096997.722828,267.380554,275.230118,11.970537
1688096997.746811,267.384766,275.234329,11.970076
1688096997.762832,267.408295,275.257858,11.969616
1688096997.782553,267.464493,275.314056,11.969156
1688096997.802428,267.548660,275.398224,11.968708
1688096997.822434,267.672577,275.522141,11.968271
1688096997.842093,267.823654,275.673218,11.967843
1688096997.862168,267.983322,275.832886,11.967421
1688096997.881946,268.163925,276.013489,11.967002
1688096997.901916,268.377258,276.226822,11.966584
1688096997.921746,268.595901,276.445465,11.966389
1688096997.941565,268.844452,276.694016,11.965975
1688096997.961601,269.163483,277.013046,11.965566
1688096997.981377,269.545959,277.395523,11.965385
1688096998.001419,269.973831,277.823395,11.965205
1688096998.021294,270.425385,278.274948,11.965026
1688096998.040902,270.928436,278.778000,11.964848
1688096998.060986,271.473587,279.323151,11.964669
1688096998.080731,272.043304,279.892868,11.964491
1688096998.100792,272.661636,280.511200,11.964314
1688096998.120519,273.343307,281.192871,11.964138
1688096998.140485,274.035919,281.885483,11.963963
1688096998.160355,274.684067,282.533630,11.963788
1688096998.180224,275.311005,283.160568,11.963829
1688096998.200008,275.899033,283.748596,11.963655
1688096998.220028,276.469894,284.319458,11.963479
1688096998.239937,277.002502,284.852066,11.963520
1688096998.259844,277.549301,285.398865,11.963345
1688096998.279763,278.154388,286.003952,11.963387
1688096998.299482,278.812531,286.662094,11.963428
1688096998.319408,279.511124,287.360687,11.963038
1688096998.339320,280.187897,288.037460,11.962648
1688096998.359214,280.850906,288.700470,11.962261
1688096998.378944,281.539581,289.389145,11.961874
1688096998.398808,282.236969,290.086533,11.961489
1688096998.418718,282.915924,290.765488,11.961103
1688096998.438736,283.575348,291.424911,11.960933
1688096998.458636,284.222580,292.072144,11.960549
1688096998.478563,284.873169,292.722733,11.960167
1688096998.498271,285.529984,293.379547,11.959786
1688096998.518211,286.174179,294.023743,11.959407
1688096998.538180,286.791229,294.640793,11.959028
1688096998.558105,287.389603,295.239166,11.958650
1688096998.578221,287.964859,295.814423,11.958272
1688096998.597570,288.533737,296.383301,11.957896
1688096998.617725,289.100204,296.949768,11.957521
1688096998.637647,289.633682,297.483246,11.957147
1688096998.657521,290.117828,297.967392,11.956773
1688096998.677369,290.570892,298.420456,11.956401
1688096998.697061,290.989517,298.839081,11.956030
1688096998.716971,291.385513,299.235077,11.955659
1688096998.736814,291.770767,299.620331,11.955289
1688096998.764476,292.152908,300.002472,11.954921
1688096998.776652,292.521194,300.370758,11.954553
1688096998.796389,292.845703,300.695267,11.954389
1688096998.816361,293.120987,300.970551,11.954022
1688096998.836405,293.341309,301.190872,11.953656
1688096998.856252,293.512726,301.362289,11.953291
1688096998.876034,293.664383,301.513947,11.952928
1688096998.895797,293.814499,301.664062,11.952540
1688096998.915684,293.960800,301.810364,11.952150
1688096998.935797,294.115067,301.964630,11.951758
1688096998.955795,294.284241,302.133804,11.951358
1688096998.975456,294.448959,302.298523,11.950953
1688096998.995273,294.610184,302.459747,11.950551
1688096999.015040,294.775253,302.624817,11.950149
1688096999.035161,294.923889,302.773453,11.949749
1688096999.054968,295.058670,302.908234,11.949358
1688096999.074735,295.201462,303.051025,11.948977
1688096999.094605,295.369431,303.218994,11.948602
1688096999.114596,295.532562,303.382126,11.948232
1688096999.134460,295.668182,303.517746,11.947865
1688096999.154350,295.778122,303.627686,11.947500
1688096999.174059,295.876328,303.725891,11.947137
1688096999.194052,295.989120,303.838684,11.946967
1688096999.214037,296.107513,303.957077,11.946608
1688096999.233972,296.251190,304.100754,11.946249
1688096999.256753,296.418869,304.268433,11.945891
1688096999.273563,296.596802,304.446365,11.945538
1688096999.293496,296.781876,304.631439,11.945186
1688096999.313367,296.967545,304.817108,11.944835
1688096999.333341,297.132874,304.982437,11.944489
1688096999.353328,297.284714,305.134277,11.944146
1688096999.373083,297.437653,305.287216,11.943804
1688096999.392878,297.577286,305.426849,11.943462
1688096999.412619,297.724548,305.574112,11.943122
1688096999.432583,297.880173,305.729736,11.942782
1688096999.452616,298.073456,305.923019,11.942444
1688096999.472461,298.291367,306.140930,11.942106
1688096999.492258,298.480759,306.330322,11.941770
1688096999.512022,298.671616,306.521179,11.941434
1688096999.532038,298.891403,306.740967,11.941098
1688096999.551963,299.191971,307.041534,11.940766
1688096999.571772,299.555527,307.405090,11.940438
1688096999.591649,299.875244,307.724808,11.940111
1688096999.611415,300.092484,307.942047,11.939782
1688096999.631329,300.240234,308.089798,11.939453
1688096999.651299,300.392990,308.242554,11.939125
1688096999.671282,300.542725,308.392288,11.938798
1688096999.691020,300.611496,308.461060,11.938471
1688096999.710856,300.589737,308.439301,11.938144
1688096999.730759,300.567703,308.417267,11.937818
1688096999.764712,300.610016,308.459579,11.937493
1688096999.770694,300.740234,308.589798,11.937170
1688096999.790319,300.940933,308.790497,11.936847
1688096999.810254,301.188766,309.038330,11.936525
1688096999.830187,301.463669,309.313232,11.936204
1688096999.850092,301.751114,309.600677,11.935884
1688096999.869995,302.067856,309.917419,11.935566
1688096999.889834,302.409241,310.258804,11.935248
1688096999.909643,302.762436,310.612000,11.934932
1688096999.929603,303.106491,310.956055,11.934615
1688096999.949589,303.439026,311.288589,11.934477
1688096999.969584,303.780304,311.629868,11.934162
1688096999.989227,304.150986,312.000549,11.933849
1688097000.009163,304.529861,312.379425,11.933537
1688097000.029068,304.898895,312.748459,11.933225
1688097000.048892,305.280090,313.129654,11.932913
1688097000.068755,305.625885,313.475449,11.932603
1688097000.088599,305.922714,313.772278,11.932294
1688097000.108462,306.195496,314.045059,11.931986
1688097000.128580,306.442444,314.292007,11.931677
1688097000.148326,306.707367,314.556931,11.931370
1688097000.168383,307.010849,314.860413,11.931065
1688097000.188059,307.372086,315.221649,11.930760
1688097000.208131,307.759369,315.608932,11.930457
1688097000.227762,308.112656,315.962219,11.930155
