1688097000.548769,91,1457.852783,1457.852783,962.175659,683.143311
1688097000.582119,92,1457.925537,1457.925537,962.096619,682.915039
1688097000.615471,93,1458.008545,1458.008545,961.909668,682.652771
1688097000.648824,94,1458.470459,1458.470459,961.917419,682.676208
1688097000.682176,95,1458.501465,1458.501465,961.885681,682.336060
1688097000.715526,96,1458.522339,1458.522339,961.759583,682.427124
1688097000.748880,97,1458.454834,1458.454834,961.735718,682.367920
1688097000.782230,98,1458.558472,1458.558472,961.715149,682.323608
1688097000.815581,99,1458.984253,1458.984253,961.563293,682.322021
1688097000.848934,100,1458.911499,1458.911499,961.736938,682.253967
1688097000.882288,101,1458.906372,1458.906372,961.724121,682.290405
1688097000.915644,102,1458.953003,1458.953003,961.681091,682.081177
1688097000.948991,103,1458.916626,1458.916626,961.755554,682.226746
1688097000.982346,104,1458.895996,1458.895996,961.755005,682.310120
1688097001.015701,105,1458.984253,1458.984253,961.726929,682.043884
1688097001.049045,106,1459.363037,1459.363037,961.729187,682.129028
1688097001.082407,107,1459.363037,1459.363037,961.750000,682.097900
1688097001.115751,108,1459.430420,1459.430420,961.829651,681.782776
1688097001.149101,109,1459.378784,1459.378784,961.753967,682.081421
1688097001.182451,110,1459.394287,1459.394287,961.808960,681.968628
1688097001.215803,111,1459.388916,1459.388916,961.813599,681.943787
1688097001.249156,112,1459.394287,1459.394287,961.836975,681.962341
1688097001.282506,113,1459.388916,1459.388916,961.815247,681.988037
1688097001.315866,114,1459.425293,1459.425293,961.783936,681.870178
1688097001.349209,115,1459.363037,1459.363037,961.840515,681.848755
1688097001.382562,116,1459.440918,1459.440918,961.696838,681.927612
1688097001.415924,117,1459.321533,1459.321533,961.750305,681.964478
1688097001.449266,118,1459.363037,1459.363037,961.631775,681.828430
1688097001.482618,119,1459.378784,1459.378784,961.630188,681.917297
1688097001.515970,120,1459.368286,1459.368286,961.525269,681.931274
1688097001.549324,121,1459.451294,1459.451294,961.532349,681.817993
1688097001.582673,122,1459.446167,1459.446167,961.426208,681.827393
1688097001.616025,123,1459.378784,1459.378784,961.443542,681.924377
1688097001.649377,124,1459.378784,1459.378784,961.371216,681.693420
1688097001.682728,125,1459.321533,1459.321533,961.356750,681.776306
1688097001.716079,126,1459.005005,1459.005005,961.285339,681.653076
1688097001.749433,127,1458.880493,1458.880493,961.261475,681.947388
1688097001.782784,128,1458.953003,1458.953003,961.297913,681.868835
1688097001.816143,129,1458.942749,1458.942749,961.181396,681.809265
1688097001.849490,130,1458.916626,1458.916626,961.097229,681.794922
1688097001.882840,131,1458.968628,1458.968628,961.068237,681.672729
1688097001.916191,132,1458.890747,1458.890747,961.071350,681.583069
1688097001.949543,133,1458.984253,1458.984253,960.979614,681.758301
1688097001.982895,134,1458.895996,1458.895996,961.099182,681.618286
1688097002.016247,135,1458.953003,1458.953003,961.083496,681.836975
1688097002.049598,136,1458.963501,1458.963501,961.067261,681.574829
1688097002.082950,137,1458.937500,1458.937500,961.086243,681.682800
1688097002.116302,138,1458.802612,1458.802612,961.067078,681.844421
1688097002.149654,139,1458.906372,1458.906372,961.050537,681.796631
1688097002.183011,140,1458.973755,1458.973755,961.179871,681.690491
1688097002.216358,141,1458.973755,1458.973755,961.152954,681.738892
1688097002.249709,142,1458.901245,1458.901245,961.148926,681.847412
1688097002.283061,143,1458.932251,1458.932251,961.271484,681.804688
1688097002.316413,144,1458.984253,1458.984253,961.254150,681.774109
1688097002.349765,145,1458.953003,1458.953003,961.324707,681.808838
1688097002.383117,146,1458.875122,1458.875122,961.275757,681.751831
1688097002.416469,147,1458.890747,1458.890747,961.422302,681.819458
1688097002.449820,148,1458.979126,1458.979126,961.420593,681.912109
1688097002.483172,149,1458.984253,1458.984253,961.583740,681.805176
1688097002.516524,150,1458.864868,1458.864868,961.541321,682.013977
1688097002.549875,151,1458.963501,1458.963501,961.646790,682.001953
1688097002.583228,152,1458.963501,1458.963501,961.629150,681.870178
1688097002.616578,153,1458.994507,1458.994507,961.726318,681.840576
1688097002.649931,154,1458.859619,1458.859619,961.760010,682.059692
1688097002.683283,155,1458.901245,1458.901245,961.754150,681.756531
1688097002.716634,156,1458.506836,1458.506836,961.753418,681.939392
1688097002.749986,157,1458.527466,1458.527466,961.821777,681.957092
1688097002.783337,158,1458.428955,1458.428955,961.853088,682.005249
1688097002.816691,159,1458.454834,1458.454834,962.036743,681.981262
1688097002.850042,160,1458.506836,1458.506836,961.934753,681.742798
1688097002.883393,161,1458.444458,1458.444458,961.866333,681.876160
1688097002.916750,162,1458.449585,1458.449585,961.969666,681.754211
1688097002.950097,163,1458.465332,1458.465332,962.010559,681.902039
1688097002.983458,164,1458.454834,1458.454834,961.976440,681.845947
1688097003.016800,165,1458.428955,1458.428955,961.959045,681.829590
1688097003.050153,166,1458.491089,1458.491089,962.047546,682.004761
1688097003.083503,167,1458.413208,1458.413208,962.121399,681.792236
1688097003.116857,168,1458.501465,1458.501465,961.983521,681.881958
1688097003.150207,169,1458.444458,1458.444458,962.206421,681.758972
1688097003.183560,170,1458.413208,1458.413208,962.184875,681.843933
1688097003.216911,171,1458.454834,1458.454834,962.346558,681.830078
1688097003.250264,172,1458.470459,1458.470459,962.314941,681.765259
1688097003.283615,173,1458.444458,1458.444458,962.409546,681.945984
1688097003.316967,174,1458.454834,1458.454834,962.534485,681.715637
1688097003.350318,175,1458.444458,1458.444458,962.566833,681.447632
1688097003.383670,176,1458.449585,1458.449585,962.505554,681.860229
1688097003.417023,177,1458.397827,1458.397827,962.666870,681.767639
1688097003.467054,178,1458.485962,1458.485962,962.835144,681.744751
1688097003.500404,179,1458.449585,1458.449585,962.778076,681.662781
1688097003.533753,180,1458.537842,1458.537842,962.809143,681.757202
1688097003.567108,181,1458.371704,1458.371704,962.685547,681.614014
1688097003.600460,182,1458.470459,1458.470459,962.739685,681.905396
1688097003.633811,183,1458.475464,1458.475464,962.640320,682.007690
1688097003.667163,184,1458.449585,1458.449585,962.581238,681.929871
1688097003.700515,185,1458.465332,1458.465332,962.524414,681.918091
1688097003.733865,186,1458.366577,1458.366577,962.479187,681.902161
1688097003.767217,187,1458.408081,1458.408081,962.413574,681.735107
1688097003.800578,188,1458.465332,1458.465332,962.414001,681.868713
1688097003.833921,189,1458.568970,1458.568970,962.370300,681.832947
1688097003.867277,190,1458.382202,1458.382202,962.241577,681.923767
1688097003.900623,191,1457.764526,1457.764526,962.208801,681.760559
1688097003.933977,192,1457.842407,1457.842407,962.233337,681.870361
1688097003.967327,193,1457.920166,1457.920166,962.132263,681.345276
1688097004.000684,194,1457.889160,1457.889160,962.153381,681.735901
1688097004.034034,195,1457.858032,1457.858032,962.132080,681.976074
1688097004.067381,196,1457.909790,1457.909790,962.016846,681.657959
1688097004.100737,197,1457.915039,1457.915039,962.049927,681.956299
1688097004.134118,198,1457.889160,1457.889160,961.996094,681.880188
1688097004.167437,199,1457.806152,1457.806152,961.962891,681.829956
1688097004.200795,200,1457.977295,1457.977295,961.993958,681.807983
1688097004.234141,201,1457.915039,1457.915039,961.955200,681.968140
1688097004.267492,202,1457.852783,1457.852783,961.943115,681.834351
1688097004.300869,203,1457.816528,1457.816528,961.880798,681.953918
1688097004.334195,204,1458.008545,1458.008545,961.897156,681.756348
1688097004.367551,205,1457.941040,1457.941040,961.851318,681.908142
1688097004.400902,206,1457.941040,1457.941040,961.965454,681.920166
1688097004.434257,207,1458.408081,1458.408081,962.050354,681.901794
1688097004.467619,208,1458.532715,1458.532715,962.002808,681.704895
1688097004.500962,209,1458.413208,1458.413208,962.233826,681.957397
1688097004.534330,210,1458.304321,1458.304321,962.192749,681.948730
1688097004.567658,211,1457.941040,1457.941040,962.221497,681.686279
1688097004.601011,212,1457.987671,1457.987671,962.479919,681.815857
1688097004.634362,213,1457.811279,1457.811279,962.538330,681.912231
1688097004.667716,214,1457.852783,1457.852783,962.589966,681.837830
1688097004.701066,215,1457.842407,1457.842407,962.661072,681.996216
1688097004.734418,216,1457.837158,1457.837158,962.725220,681.958679
1688097004.767770,217,1457.889160,1457.889160,962.657104,681.910889
1688097004.801122,218,1457.884033,1457.884033,962.890991,682.006653
1688097004.834473,219,1457.889160,1457.889160,962.827209,681.778870
1688097004.867836,220,1457.884033,1457.884033,962.824402,682.029907
1688097004.901176,221,1457.915039,1457.915039,962.790649,681.812195
1688097004.934537,222,1457.873535,1457.873535,962.808105,681.906372
1688097004.967881,223,1457.899536,1457.899536,962.649292,681.782410
1688097005.001235,224,1457.868286,1457.868286,962.722961,681.953308
1688097005.034588,225,1457.806152,1457.806152,962.551392,682.019348
1688097005.067936,226,1457.837158,1457.837158,962.571106,682.092896
1688097005.101288,227,1457.915039,1457.915039,962.733521,681.900146
1688097005.134639,228,1457.826782,1457.826782,962.579834,682.046265
1688097005.167991,229,1457.909790,1457.909790,962.636353,681.794861
1688097005.201344,230,1457.951416,1457.951416,962.532410,682.079651
1688097005.234706,231,1457.806152,1457.806152,962.549927,682.079346
1688097005.268047,232,1457.915039,1457.915039,962.511292,682.072205
1688097005.301399,233,1457.831909,1457.831909,962.633423,681.885803
1688097005.334750,234,1457.863159,1457.863159,962.498291,682.084961
1688097005.368109,235,1457.821655,1457.821655,962.482361,682.101746
1688097005.401453,236,1457.909790,1457.909790,962.369629,682.035278
1688097005.434806,237,1457.863159,1457.863159,962.377258,681.970398
1688097005.468159,238,1457.868286,1457.868286,962.335083,682.131470
1688097005.501511,239,1457.915039,1457.915039,962.351990,682.077698
1688097005.534862,240,1457.915039,1457.915039,962.306458,682.015320
1688097005.568213,241,1457.826782,1457.826782,962.328857,682.034912
1688097005.601570,242,1457.884033,1457.884033,962.281006,681.990051
1688097005.634958,243,1457.852783,1457.852783,962.187622,682.030884
1688097005.668268,244,1457.972168,1457.972168,962.227478,682.079041
1688097005.701622,245,1458.299194,1458.299194,962.247070,681.966553
1688097005.734973,246,1457.899536,1457.899536,962.192383,682.239563
1688097005.768325,247,1457.982544,1457.982544,962.254883,682.035706
1688097005.801679,248,1457.826782,1457.826782,962.118042,682.055908
1688097005.835036,249,1457.852783,1457.852783,962.189087,682.119995
1688097005.868383,250,1457.930664,1457.930664,962.125488,682.069824
1688097005.901771,251,1457.904663,1457.904663,962.043335,682.064697
1688097005.935091,252,1457.759399,1457.759399,962.012878,682.174622
1688097005.968435,253,1457.370117,1457.370117,961.991333,682.259094
1688097006.001828,254,1457.541260,1457.541260,962.301758,682.022278
1688097006.035146,255,1457.868286,1457.868286,962.168762,681.896851
1688097006.068490,256,1457.806152,1457.806152,962.368896,682.150757
1688097006.101841,257,1457.894287,1457.894287,962.442566,682.089417
1688097006.135194,258,1457.961670,1457.961670,962.606262,682.143921
1688097006.168545,259,1457.759399,1457.759399,962.675537,682.083923
1688097006.201899,260,1457.774902,1457.774902,962.751404,682.171387
1688097006.235250,261,1457.920166,1457.920166,962.768494,681.863647
1688097006.268601,262,1457.831909,1457.831909,962.731384,682.125854
1688097006.301952,263,1457.821655,1457.821655,962.687927,682.088562
1688097006.335304,264,1457.884033,1457.884033,962.550049,681.963440
1688097006.368656,265,1457.889160,1457.889160,962.470093,681.983643
1688097006.402011,266,1457.401245,1457.401245,962.318115,681.968506
1688097006.435375,267,1457.406372,1457.406372,962.285095,681.791565
1688097006.468711,268,1456.861572,1456.861572,962.109375,681.817139
1688097006.502067,269,1456.560425,1456.560425,961.980835,681.702393
1688097006.535414,270,1456.461792,1456.461792,961.796875,681.771606
1688097006.568767,271,1455.921997,1455.921997,961.706482,681.752930
1688097006.602119,272,1455.631348,1455.631348,961.678894,681.819763
1688097006.635471,273,1455.558838,1455.558838,961.469177,681.652832
1688097006.668822,274,1455.076172,1455.076172,961.284485,681.964905
1688097006.702174,275,1455.086548,1455.086548,961.302185,681.814880
1688097006.735528,276,1454.666138,1454.666138,961.237854,681.899536
1688097006.768878,277,1454.609009,1454.609009,961.234680,681.805420
1688097006.802231,278,1454.614136,1454.614136,961.208679,681.929443
1688097006.835587,279,1454.167847,1454.167847,961.202332,681.861084
1688097006.868936,280,1454.188599,1454.188599,961.203491,681.765015
1688097006.902285,281,1453.716309,1453.716309,961.117432,681.877686
1688097006.935637,282,1453.731812,1453.731812,961.272583,681.879333
1688097006.968990,283,1453.337402,1453.337402,961.226318,681.854431
1688097007.002342,284,1453.285400,1453.285400,961.065125,682.025208
1688097007.035693,285,1453.368530,1453.368530,961.145142,681.957825
1688097007.069081,286,1453.249268,1453.249268,960.956421,681.908264
1688097007.102396,287,1453.249268,1453.249268,961.025391,681.965332
1688097007.135773,288,1453.326904,1453.326904,960.878113,681.880615
1688097007.169099,289,1453.311401,1453.311401,960.758667,682.008240
1688097007.202453,290,1452.823608,1452.823608,960.715698,681.982849
1688097007.235802,291,1452.890991,1452.890991,960.599304,681.792908
1688097007.269154,292,1452.813110,1452.813110,960.441956,681.988342
1688097007.302532,293,1452.854736,1452.854736,960.381714,681.949036
1688097007.335858,294,1452.859985,1452.859985,960.166443,681.856323
1688097007.369210,295,1452.797729,1452.797729,960.006958,682.007019
1688097007.402563,296,1452.787231,1452.787231,959.803101,682.084045
1688097007.435926,297,1452.849487,1452.849487,959.714172,681.585693
1688097007.469265,298,1452.839233,1452.839233,959.522888,681.836731
1688097007.502630,299,1452.340942,1452.340942,959.405457,681.849670
1688097007.535978,300,1452.408447,1452.408447,959.399170,681.872925
1688097007.569320,301,1452.408447,1452.408447,959.248779,681.748108
1688097007.602674,302,1452.335815,1452.335815,959.091248,682.004700
1688097007.636024,303,1452.418823,1452.418823,959.044556,681.900574
1688097007.669390,304,1452.517334,1452.517334,958.881287,681.974182
1688097007.702730,305,1452.356445,1452.356445,958.860291,681.957825
1688097007.736079,306,1452.397949,1452.397949,958.651306,681.568359
1688097007.769431,307,1452.346069,1452.346069,958.478821,681.743896
1688097007.802783,308,1451.894531,1451.894531,958.383911,682.016663
1688097007.836136,309,1451.785645,1451.785645,958.147888,681.977295
1688097007.869488,310,1451.806274,1451.806274,958.190063,681.835144
1688097007.902842,311,1451.811523,1451.811523,958.027710,681.957947
1688097007.936190,312,1451.822021,1451.822021,958.117493,681.949768
1688097007.969545,313,1451.396240,1451.396240,958.204712,682.044800
1688097008.002898,314,1451.349609,1451.349609,958.021362,682.033203
1688097008.036246,315,1451.385986,1451.385986,958.219666,681.858398
1688097008.069598,316,1451.292480,1451.292480,958.168762,682.031372
1688097008.102950,317,1451.318359,1451.318359,958.284729,681.953125
1688097008.136306,318,1451.422363,1451.422363,958.322754,681.990234
1688097008.169667,319,1451.463867,1451.463867,958.317139,681.866150
1688097008.203004,320,1451.302856,1451.302856,958.397095,681.804565
1688097008.236357,321,1451.318359,1451.318359,958.540100,681.870422
1688097008.269713,322,1451.432617,1451.432617,958.659729,681.841309
1688097008.303063,323,1451.157593,1451.157593,958.779907,681.738525
1688097008.336412,324,1451.292480,1451.292480,958.695923,682.031128
1688097008.369764,325,1451.391113,1451.391113,958.800598,681.712830
1688097008.403118,326,1451.770020,1451.770020,958.740845,681.698608
1688097008.436477,327,1451.271729,1451.271729,958.546448,681.811646
1688097008.469819,328,1451.801147,1451.801147,958.623047,681.584961
1688097008.503175,329,1451.302856,1451.302856,958.539856,681.760559
1688097008.536524,330,1451.297729,1451.297729,958.597595,681.695435
1688097008.569874,331,1451.790771,1451.790771,958.617310,681.820984
1688097008.603227,332,1451.822021,1451.822021,958.793945,681.025818
1688097008.636584,333,1451.827148,1451.827148,958.783997,681.721130
1688097008.669930,334,1451.837524,1451.837524,958.760620,681.580750
1688097008.703285,335,1452.325439,1452.325439,958.851990,681.726196
1688097008.736636,336,1452.346069,1452.346069,958.833313,681.841736
1688097008.769990,337,1452.340942,1452.340942,958.848267,681.830750
1688097008.803348,338,1452.429199,1452.429199,958.939697,681.759338
1688097008.836688,339,1452.833984,1452.833984,959.117798,681.825806
1688097008.870041,340,1452.818481,1452.818481,959.070984,681.722168
1688097008.903395,341,1453.254395,1453.254395,959.147827,681.911804
1688097008.936744,342,1453.243896,1453.243896,959.303589,681.903503
1688097008.970130,343,1453.326904,1453.326904,959.381409,682.007263
1688097009.003486,344,1453.768188,1453.768188,959.456970,682.018188
1688097009.036799,345,1453.695435,1453.695435,959.635620,681.947449
1688097009.070157,346,1454.193726,1454.193726,959.802429,681.830322
1688097009.103503,347,1454.240479,1454.240479,959.923462,681.895813
1688097009.136856,348,1454.603760,1454.603760,960.226196,681.869873
1688097009.170207,349,1454.619507,1454.619507,960.265442,681.881470
1688097009.203563,350,1455.164429,1455.164429,960.358032,681.854309
1688097009.236911,351,1455.045044,1455.045044,960.383545,681.837891
1688097009.270263,352,1455.086548,1455.086548,960.468628,681.536194
1688097009.303619,353,1455.169556,1455.169556,960.548584,681.928467
1688097009.336967,354,1455.714355,1455.714355,960.714539,681.849487
1688097009.370317,355,1455.589844,1455.589844,960.671387,681.934204
1688097009.403669,356,1455.714355,1455.714355,960.691650,681.846313
1688097009.437021,357,1455.683350,1455.683350,960.804260,681.853882
1688097009.470373,358,1455.688477,1455.688477,960.742920,681.502930
1688097009.503727,359,1455.636475,1455.636475,960.785217,681.952942
1688097009.537076,360,1455.709351,1455.709351,960.642883,681.750000
1688097009.570432,361,1455.652100,1455.652100,960.743225,682.050293
1688097009.603781,362,1455.667847,1455.667847,960.669983,681.883789
1688097009.637147,363,1455.589844,1455.589844,960.656067,682.045471
1688097009.670486,364,1455.641846,1455.641846,960.581543,681.889587
1688097009.703838,365,1455.631348,1455.631348,960.586975,681.995361
1688097009.737188,366,1455.657471,1455.657471,960.425476,681.738220
1688097009.770543,367,1455.626343,1455.626343,960.416077,681.894165
1688097009.803895,368,1455.667847,1455.667847,960.266785,681.936707
1688097009.837244,369,1455.641846,1455.641846,960.114441,681.880188
1688097009.870600,370,1455.709351,1455.709351,960.150269,681.857422
1688097009.903947,371,1455.677979,1455.677979,959.947510,682.037964
1688097009.937299,372,1455.646973,1455.646973,960.010864,681.895813
1688097009.970654,373,1455.626343,1455.626343,959.972351,681.953064
1688097010.004002,374,1455.688477,1455.688477,959.876465,681.947083
1688097010.037354,375,1455.641846,1455.641846,959.893372,681.927917
1688097010.070726,376,1455.657471,1455.657471,959.857361,681.864563
1688097010.104057,377,1455.719482,1455.719482,959.780457,682.060791
1688097010.137408,378,1455.735229,1455.735229,959.752380,681.743591
1688097010.170789,379,1455.631348,1455.631348,959.837463,682.133118
1688097010.204118,380,1455.652100,1455.652100,959.826355,682.210693
1688097010.237464,381,1455.652100,1455.652100,960.060364,682.266418
1688097010.270822,382,1455.641846,1455.641846,960.226685,682.004333
1688097010.304168,383,1455.641846,1455.641846,960.450745,682.279541
1688097010.337520,384,1455.657471,1455.657471,960.676086,682.001892
1688097010.370888,385,1455.844116,1455.844116,961.050415,682.066895
1688097010.404223,386,1455.766357,1455.766357,961.408325,681.988586
1688097010.437575,387,1455.662598,1455.662598,961.383362,682.480286
1688097010.470930,388,1455.579590,1455.579590,961.742432,682.221191
1688097010.504280,389,1455.667847,1455.667847,962.000854,682.324402
1688097010.537631,390,1455.688477,1455.688477,962.142212,682.264587
1688097010.570983,391,1455.646973,1455.646973,962.209229,682.313049
1688097010.604336,392,1455.626343,1455.626343,962.375488,682.440735
1688097010.637686,393,1455.714355,1455.714355,962.346741,682.268677
1688097010.671039,394,1455.646973,1455.646973,962.395874,682.093201
1688097010.704393,395,1455.677979,1455.677979,962.190674,682.334106
1688097010.737741,396,1455.683350,1455.683350,962.033630,682.554932
1688097010.771096,397,1455.677979,1455.677979,962.083069,682.391296
1688097010.804445,398,1455.657471,1455.657471,961.784241,682.524719
1688097010.837798,399,1455.060547,1455.060547,961.485107,682.769409
1688097010.871171,400,1455.003418,1455.003418,961.208252,683.178101
1688097010.904504,401,1455.273315,1455.273315,961.334961,683.068787
1688097010.937852,402,1455.159180,1455.159180,961.084656,683.413635
1688097010.971207,403,1455.008667,1455.008667,960.753174,684.190735
1688097011.004559,404,1455.169556,1455.169556,960.782166,684.346802
1688097011.037909,405,1455.060547,1455.060547,960.612244,684.700745
1688097011.071273,406,1455.050171,1455.050171,960.532471,684.842041
1688097011.104614,407,1455.102051,1455.102051,960.470093,685.300598
1688097011.137964,408,1455.122925,1455.122925,960.399048,685.676270
1688097011.171319,409,1454.993164,1454.993164,960.302979,686.038391
1688097011.204667,410,1454.676514,1454.676514,960.458252,686.142578
1688097011.238019,411,1454.557007,1454.557007,960.502319,686.569641
1688097011.271372,412,1454.619507,1454.619507,960.629395,686.723572
1688097011.304726,413,1454.634888,1454.634888,960.750122,687.082764
1688097011.338075,414,1454.634888,1454.634888,960.871643,687.413452
1688097011.371431,415,1454.598511,1454.598511,960.881042,687.546936
1688097011.404781,416,1454.650513,1454.650513,960.839111,687.945862
1688097011.438130,417,1454.598511,1454.598511,961.097412,688.161255
1688097011.471487,418,1454.562256,1454.562256,961.053711,688.606262
1688097011.504836,419,1454.640015,1454.640015,961.265320,688.691284
1688097011.538185,420,1454.583130,1454.583130,961.397827,689.088501
1688097011.571536,421,1454.603760,1454.603760,961.182007,689.569702
1688097011.604891,422,1454.661011,1454.661011,961.431580,689.678833
1688097011.638240,423,1454.614136,1454.614136,961.491882,690.017456
1688097011.671592,424,1454.603760,1454.603760,961.466980,690.272461
1688097011.704947,425,1454.224854,1454.224854,961.598022,690.375000
1688097011.738296,426,1453.991333,1453.991333,961.599731,690.941711
1688097011.771652,427,1454.198853,1454.198853,961.726135,690.969788
1688097011.805002,428,1454.333984,1454.333984,961.918457,691.043030
1688097011.838351,429,1454.063965,1454.063965,961.978455,691.500671
1688097011.871707,430,1454.079712,1454.079712,962.342041,691.537598
1688097011.905057,431,1454.162720,1454.162720,962.550964,691.360779
1688097011.938406,432,1454.219727,1454.219727,962.860657,691.352112
1688097011.971761,433,1454.313110,1454.313110,963.242920,691.383423
1688097012.005113,434,1454.048462,1454.048462,963.294617,691.437012
1688097012.038462,435,1454.084839,1454.084839,963.604553,691.342041
1688097012.071818,436,1454.089966,1454.089966,963.939758,691.041016
