1688096997.596797,-0.102495,0.143218,0.076136
1688096997.606737,-0.139273,0.060608,0.083545
1688096997.616676,-0.175647,-0.004431,0.086720
1688096997.626616,-0.193846,-0.039771,0.083678
1688096997.636556,-0.191600,-0.054853,0.077375
1688096997.646496,-0.188795,-0.040466,0.070955
1688096997.656435,-0.181268,-0.009770,0.062323
1688096997.666375,-0.162315,0.002696,0.043825
1688096997.676315,-0.155513,0.006196,0.029276
1688096997.686254,-0.143812,-0.002923,0.020900
1688096997.696194,-0.121752,0.001244,0.014563
1688096997.706134,-0.088006,0.029889,0.007591
1688096997.716074,-0.063173,0.054188,0.013069
1688096997.726013,-0.049712,0.082537,0.016491
1688096997.735953,-0.042800,0.106587,0.016142
1688096997.745893,-0.048676,0.109713,0.016014
1688096997.755833,-0.059487,0.102268,0.009880
1688096997.765772,-0.076147,0.103836,0.001231
1688096997.775712,-0.095954,0.110154,-0.001433
1688096997.785652,-0.110489,0.102920,-0.008459
1688096997.795591,-0.122976,0.093752,-0.011408
1688096997.805531,-0.148478,0.094582,-0.016556
1688096997.815471,-0.180491,0.066887,-0.016919
1688096997.825411,-0.210060,0.040242,-0.016848
1688096997.835350,-0.226386,0.052349,-0.013131
1688096997.845290,-0.238763,0.085581,-0.015539
1688096997.855230,-0.239564,0.114915,-0.012838
1688096997.865170,-0.237886,0.127485,-0.019746
1688096997.875109,-0.241959,0.135844,-0.030432
1688096997.885049,-0.249830,0.135013,-0.048265
1688096997.894989,-0.251694,0.154807,-0.057556
1688096997.904929,-0.244868,0.177044,-0.062596
1688096997.914868,-0.236044,0.193868,-0.072793
1688096997.924808,-0.237227,0.190635,-0.083900
1688096997.934748,-0.250401,0.152713,-0.091819
1688096997.944687,-0.286270,0.111950,-0.108043
1688096997.954627,-0.317505,0.098513,-0.132575
1688096997.964567,-0.336740,0.120857,-0.146477
1688096997.974507,-0.354120,0.153680,-0.159997
1688096997.984446,-0.367960,0.200088,-0.180302
1688096997.994386,-0.364155,0.242792,-0.196188
1688096998.004326,-0.353156,0.272422,-0.211180
1688096998.014266,-0.334801,0.274229,-0.237484
1688096998.024205,-0.313688,0.271371,-0.268249
1688096998.034145,-0.311775,0.264945,-0.295014
1688096998.044085,-0.306625,0.230016,-0.321194
1688096998.054025,-0.302880,0.205084,-0.339674
1688096998.063964,-0.280465,0.190524,-0.358941
