1688096998.764450,0.085341,-0.069562,0.029478,0.899269,-0.365295,-0.216848,-0.104173
1688096998.781122,0.086132,-0.069921,0.029945,0.898630,-0.365217,-0.219125,-0.105191
1688096998.797801,0.086667,-0.070169,0.030385,0.897998,-0.365308,-0.221000,-0.106347
1688096998.814475,0.087066,-0.070316,0.030840,0.897427,-0.365461,-0.222496,-0.107508
1688096998.831154,0.087346,-0.070380,0.031307,0.896959,-0.365556,-0.223728,-0.108531
1688096998.847826,0.090371,-0.071334,0.032819,0.896522,-0.365791,-0.224790,-0.109152
1688096998.864506,0.091409,-0.071588,0.033664,0.896390,-0.365467,-0.225535,-0.109782
1688096998.881177,0.091732,-0.071575,0.034267,0.896310,-0.364988,-0.226424,-0.110204
1688096998.897857,0.091760,-0.071462,0.034722,0.896176,-0.364589,-0.227447,-0.110506
1688096998.914530,0.091647,-0.071311,0.035043,0.895917,-0.364417,-0.228646,-0.110695
1688096998.931209,0.091438,-0.071140,0.035242,0.895663,-0.364094,-0.230189,-0.110615
1688096998.947882,0.094125,-0.071991,0.036246,0.895295,-0.363692,-0.232484,-0.110119
1688096998.964560,0.094802,-0.072080,0.036612,0.895134,-0.362958,-0.234543,-0.109478
1688096998.981234,0.094827,-0.071857,0.036779,0.894893,-0.362392,-0.236613,-0.108871
1688096998.997922,0.094643,-0.071498,0.036866,0.894575,-0.362041,-0.238581,-0.108354
1688096999.014590,0.094382,-0.071062,0.036925,0.894262,-0.361698,-0.240470,-0.107913
1688096999.031263,0.094077,-0.070537,0.036996,0.894075,-0.361179,-0.242041,-0.107687
1688096999.047937,0.095805,-0.071210,0.037525,0.893916,-0.360685,-0.243354,-0.107697
1688096999.064617,0.096174,-0.070910,0.037769,0.894042,-0.359733,-0.244176,-0.107977
1688096999.081289,0.096119,-0.070231,0.037911,0.894251,-0.358387,-0.245288,-0.108198
1688096999.097966,0.095940,-0.069396,0.038008,0.894409,-0.357001,-0.246686,-0.108299
1688096999.114640,0.095735,-0.068453,0.038105,0.894525,-0.355735,-0.248092,-0.108295
1688096999.131319,0.095546,-0.067395,0.038220,0.894657,-0.354527,-0.249373,-0.108222
1688096999.147991,0.097385,-0.067245,0.038165,0.895125,-0.353630,-0.249282,-0.107496
1688096999.164683,0.097923,-0.066366,0.038243,0.895279,-0.352840,-0.250011,-0.107115
1688096999.181344,0.098062,-0.065212,0.038342,0.895320,-0.352117,-0.251024,-0.106784
1688096999.198024,0.098103,-0.063862,0.038451,0.895467,-0.351009,-0.252167,-0.106507
1688096999.214695,0.098133,-0.062348,0.038557,0.895761,-0.349493,-0.253338,-0.106240
1688096999.231374,0.098691,-0.060953,0.038343,0.896372,-0.347442,-0.254238,-0.105657
1688096999.248047,0.098905,-0.059287,0.038289,0.896818,-0.345394,-0.255605,-0.105295
1688096999.264724,0.099038,-0.057440,0.038277,0.897170,-0.343434,-0.257058,-0.105172
1688096999.281398,0.099183,-0.055442,0.038256,0.897442,-0.341632,-0.258447,-0.105312
1688096999.298076,0.099351,-0.053289,0.038240,0.897801,-0.339625,-0.259745,-0.105549
1688096999.314753,0.099537,-0.051027,0.038233,0.898206,-0.337502,-0.261062,-0.105666
1688096999.331430,0.099720,-0.048699,0.038245,0.898646,-0.335343,-0.262357,-0.105590
1688096999.348104,0.100526,-0.046929,0.037991,0.899445,-0.332998,-0.262663,-0.105451
1688096999.364779,0.100961,-0.044594,0.038034,0.900042,-0.330698,-0.263344,-0.105893
1688096999.381455,0.101323,-0.041994,0.038205,0.900687,-0.328368,-0.263728,-0.106698
1688096999.398134,0.101684,-0.039298,0.038441,0.901299,-0.326207,-0.264001,-0.107481
1688096999.414806,0.102073,-0.036561,0.038714,0.901806,-0.324171,-0.264544,-0.108056
1688096999.431483,0.102469,-0.033784,0.039031,0.902295,-0.321906,-0.265614,-0.108119
1688096999.448159,0.103757,-0.031715,0.039244,0.902985,-0.319033,-0.266865,-0.107789
1688096999.464835,0.104504,-0.029064,0.039533,0.903356,-0.316308,-0.269034,-0.107321
1688096999.481511,0.105052,-0.026160,0.039840,0.903785,-0.313529,-0.271124,-0.106600
1688096999.498186,0.105542,-0.023103,0.040123,0.904269,-0.310618,-0.273181,-0.105762
1688096999.514862,0.106045,-0.019946,0.040360,0.904785,-0.307473,-0.275411,-0.104754
1688096999.531540,0.106598,-0.016778,0.040534,0.905114,-0.304415,-0.278218,-0.103420
1688096999.548216,0.107879,-0.014511,0.040791,0.905362,-0.300979,-0.281813,-0.101551
1688096999.564893,0.108700,-0.011705,0.040939,0.905260,-0.297191,-0.287124,-0.098705
1688096999.581566,0.109319,-0.008698,0.041097,0.905145,-0.293110,-0.292767,-0.095320
1688096999.598244,0.109796,-0.005579,0.041352,0.905239,-0.288830,-0.297818,-0.091779
1688096999.614917,0.110210,-0.002458,0.041686,0.905435,-0.284904,-0.302013,-0.088350
1688096999.631596,0.110661,0.000564,0.042049,0.905371,-0.282160,-0.305628,-0.085323
1688096999.648271,0.111260,0.003295,0.042542,0.905055,-0.280099,-0.309170,-0.082666
1688096999.664948,0.111806,0.006087,0.043045,0.904614,-0.278252,-0.312827,-0.079935
1688096999.681621,0.112296,0.008887,0.043617,0.904334,-0.276390,-0.315925,-0.077328
1688096999.698300,0.112741,0.011644,0.044277,0.904270,-0.274828,-0.318012,-0.075059
1688096999.714973,0.113147,0.014390,0.045027,0.904506,-0.273097,-0.319266,-0.073188
1688096999.731651,0.113531,0.017170,0.045832,0.904945,-0.270825,-0.320320,-0.071575
1688096999.748325,0.113887,0.019825,0.046819,0.905291,-0.268291,-0.321708,-0.070517
1688096999.765004,0.114307,0.022540,0.047673,0.905530,-0.265730,-0.323385,-0.069460
1688096999.781681,0.114729,0.025292,0.048481,0.905678,-0.263051,-0.325343,-0.068587
1688096999.798356,0.115137,0.028103,0.049277,0.905861,-0.259995,-0.327426,-0.067894
1688096999.815028,0.115553,0.030925,0.050055,0.906022,-0.256801,-0.329605,-0.067361
1688096999.831707,0.115993,0.033734,0.050830,0.906155,-0.253662,-0.331724,-0.067070
1688096999.848379,0.116788,0.036224,0.051984,0.906227,-0.250396,-0.333936,-0.067381
1688096999.865059,0.117390,0.038981,0.052976,0.906449,-0.246900,-0.335914,-0.067475
1688096999.881732,0.117906,0.041854,0.053966,0.906762,-0.242856,-0.338009,-0.067477
1688096999.898411,0.118402,0.044740,0.054965,0.907005,-0.238768,-0.340267,-0.067451
1688096999.915083,0.118902,0.047577,0.055972,0.907106,-0.235094,-0.342535,-0.067531
1688096999.931759,0.119408,0.050360,0.056998,0.907136,-0.231750,-0.344703,-0.067644
1688096999.948436,0.120522,0.053091,0.058406,0.907056,-0.228811,-0.346779,-0.068113
1688096999.965117,0.121264,0.055805,0.059593,0.907040,-0.225696,-0.348818,-0.068309
1688096999.981786,0.121845,0.058542,0.060727,0.907165,-0.221672,-0.351081,-0.068227
1688096999.998466,0.122387,0.061273,0.061839,0.907210,-0.217715,-0.353429,-0.068247
1688097000.015138,0.122908,0.063982,0.062960,0.907160,-0.214293,-0.355594,-0.068498
1688097000.031818,0.123403,0.066675,0.064109,0.907012,-0.211090,-0.357814,-0.068839
1688097000.048490,0.124307,0.069243,0.065782,0.906747,-0.207942,-0.360231,-0.069306
1688097000.065167,0.124890,0.071790,0.067153,0.906551,-0.204959,-0.362421,-0.069339
1688097000.081846,0.125320,0.074313,0.068473,0.906461,-0.201792,-0.364449,-0.069171
1688097000.098521,0.125665,0.076846,0.069822,0.906503,-0.198304,-0.366303,-0.068921
1688097000.115194,0.125964,0.079367,0.071196,0.906632,-0.194809,-0.367895,-0.068703
1688097000.131870,0.126258,0.081798,0.072535,0.906674,-0.191724,-0.369450,-0.068483
1688097000.148546,0.126947,0.083871,0.073954,0.906427,-0.189161,-0.371380,-0.068450
1688097000.165224,0.127458,0.086038,0.075212,0.906009,-0.186859,-0.373616,-0.068130
1688097000.181916,0.127905,0.088214,0.076437,0.905437,-0.184156,-0.376454,-0.067484
1688097000.198576,0.128322,0.090352,0.077641,0.904699,-0.181356,-0.379727,-0.066615
1688097000.215250,0.128698,0.092435,0.078818,0.903947,-0.178566,-0.382995,-0.065634
1688097000.231925,0.129018,0.094469,0.079947,0.903295,-0.175763,-0.385991,-0.064631
1688097000.248602,0.129526,0.096531,0.081266,0.902724,-0.173044,-0.388720,-0.063582
1688097000.265282,0.129791,0.098494,0.082411,0.902226,-0.170653,-0.391087,-0.062589
1688097000.281953,0.129963,0.100428,0.083508,0.901911,-0.168708,-0.392746,-0.061999
1688097000.298632,0.130084,0.102369,0.084575,0.901767,-0.166710,-0.393971,-0.061726
1688097000.315305,0.130161,0.104333,0.085581,0.901686,-0.164201,-0.395256,-0.061422
1688097000.331988,0.130210,0.106299,0.086524,0.901642,-0.161397,-0.396574,-0.061004
1688097000.348656,0.130417,0.108100,0.087634,0.901529,-0.158750,-0.397965,-0.060566
1688097000.365334,0.130556,0.109938,0.088575,0.901158,-0.156522,-0.399774,-0.059975
1688097000.382009,0.130676,0.111725,0.089456,0.900653,-0.154699,-0.401723,-0.059247
1688097000.398688,0.130776,0.113483,0.090296,0.900081,-0.152971,-0.403781,-0.058443
1688097000.415367,0.130816,0.115270,0.091100,0.899540,-0.150747,-0.405961,-0.057438
1688097000.432040,0.130786,0.117119,0.091884,0.899153,-0.148014,-0.407967,-0.056381
1688097000.448712,0.131135,0.119136,0.093043,0.899020,-0.145031,-0.409471,-0.055331
1688097000.465388,0.131201,0.121058,0.093896,0.899000,-0.142314,-0.410604,-0.054312
1688097000.482063,0.131243,0.122880,0.094572,0.898831,-0.140317,-0.411780,-0.053391
1688097000.498743,0.131287,0.124618,0.095129,0.898433,-0.138629,-0.413342,-0.052435
1688097000.515415,0.131275,0.126362,0.095641,0.898116,-0.136744,-0.414765,-0.051565
1688097000.532094,0.131146,0.128128,0.096167,0.898108,-0.134824,-0.415502,-0.050807
1688097000.548769,0.131145,0.130213,0.097045,0.898505,-0.132626,-0.415452,-0.049990
1688097000.565447,0.130909,0.132123,0.097679,0.899068,-0.130117,-0.415118,-0.049227
1688097000.582119,0.130599,0.133934,0.098166,0.899723,-0.127273,-0.414686,-0.048334
1688097000.598799,0.130280,0.135687,0.098518,0.900123,-0.124670,-0.414698,-0.047547
1688097000.615471,0.129936,0.137378,0.098785,0.900336,-0.121966,-0.415149,-0.046584
1688097000.632150,0.129560,0.139053,0.098982,0.900378,-0.119459,-0.415879,-0.045753
1688097000.648824,0.129435,0.140407,0.099394,0.900574,-0.117461,-0.416098,-0.045075
1688097000.665502,0.129111,0.141959,0.099677,0.900961,-0.116125,-0.415659,-0.044851
1688097000.682176,0.128750,0.143519,0.099892,0.901652,-0.115437,-0.414349,-0.044863
1688097000.698853,0.128408,0.145083,0.100074,0.902494,-0.114735,-0.412711,-0.044833
1688097000.715526,0.128105,0.146657,0.100244,0.903293,-0.113863,-0.411222,-0.044658
1688097000.732206,0.128245,0.148436,0.101316,0.904045,-0.112132,-0.410126,-0.043889
1688097000.748880,0.128100,0.150078,0.101776,0.904351,-0.109729,-0.410195,-0.042997
1688097000.765558,0.127893,0.151674,0.102020,0.904481,-0.107482,-0.410584,-0.042225
1688097000.782230,0.127688,0.153235,0.102180,0.904507,-0.105807,-0.411024,-0.041611
1688097000.798909,0.127489,0.154779,0.102289,0.904495,-0.104632,-0.411406,-0.041063
1688097000.815581,0.127283,0.156353,0.102358,0.904450,-0.103605,-0.411811,-0.040605
1688097000.832261,0.127035,0.157977,0.102382,0.904466,-0.102263,-0.412161,-0.040070
1688097000.848934,0.127191,0.159688,0.103444,0.904886,-0.100256,-0.411803,-0.039340
1688097000.865612,0.127065,0.161395,0.103800,0.905244,-0.097980,-0.411623,-0.038723
1688097000.882288,0.126858,0.163120,0.103938,0.905750,-0.095326,-0.411202,-0.037996
1688097000.898965,0.126642,0.164840,0.104005,0.906362,-0.092620,-0.410543,-0.037204
1688097000.915644,0.126461,0.166515,0.104006,0.906997,-0.090377,-0.409708,-0.036424
1688097000.932314,0.126285,0.168170,0.103939,0.907649,-0.088151,-0.408821,-0.035599
1688097000.948991,0.126358,0.170370,0.104576,0.908464,-0.084741,-0.407822,-0.034556
1688097000.965668,0.126221,0.172277,0.104687,0.909212,-0.080368,-0.407135,-0.033409
1688097000.982346,0.126044,0.174069,0.104621,0.909917,-0.075894,-0.406504,-0.032342
1688097000.999038,0.125902,0.175750,0.104504,0.910542,-0.072447,-0.405791,-0.031603
1688097001.015701,0.125791,0.177370,0.104410,0.911272,-0.070115,-0.404585,-0.031268
1688097001.032368,0.125705,0.178975,0.104356,0.912144,-0.068455,-0.402910,-0.031163
1688097001.049045,0.125587,0.181205,0.104824,0.913086,-0.066963,-0.401032,-0.031040
1688097001.065724,0.125532,0.182976,0.104955,0.913932,-0.065503,-0.399363,-0.030777
1688097001.082407,0.125528,0.184616,0.104970,0.914711,-0.064102,-0.397823,-0.030519
1688097001.099074,0.125570,0.186221,0.104927,0.915299,-0.062775,-0.396699,-0.030270
1688097001.115751,0.125640,0.187850,0.104861,0.915704,-0.061319,-0.396015,-0.029981
1688097001.132425,0.125676,0.189485,0.105156,0.916122,-0.059403,-0.395374,-0.029525
1688097001.149101,0.125718,0.191227,0.105270,0.916363,-0.057253,-0.395161,-0.029128
1688097001.165778,0.125789,0.193030,0.105322,0.916484,-0.055125,-0.395210,-0.028753
1688097001.182451,0.125895,0.194866,0.105346,0.916466,-0.053223,-0.395541,-0.028364
1688097001.199128,0.126023,0.196746,0.105334,0.916376,-0.051418,-0.396021,-0.027906
1688097001.215803,0.126162,0.198655,0.105289,0.916245,-0.049596,-0.396599,-0.027271
1688097001.232481,0.126327,0.200571,0.105214,0.916086,-0.048047,-0.397203,-0.026596
1688097001.249156,0.126142,0.202791,0.105617,0.915958,-0.046932,-0.397680,-0.025888
1688097001.265835,0.126207,0.204803,0.105675,0.915816,-0.045650,-0.398196,-0.025224
1688097001.282506,0.126360,0.206738,0.105612,0.915736,-0.044256,-0.398581,-0.024548
1688097001.299185,0.126545,0.208642,0.105503,0.915692,-0.042803,-0.398879,-0.023911
1688097001.315866,0.126725,0.210515,0.105389,0.915758,-0.041220,-0.398939,-0.023145
1688097001.332536,0.126871,0.212383,0.105301,0.915997,-0.039320,-0.398629,-0.022337
1688097001.349209,0.126735,0.214090,0.105394,0.916392,-0.037340,-0.397950,-0.021610
1688097001.365889,0.126768,0.215890,0.105384,0.916824,-0.035194,-0.397186,-0.020964
1688097001.382562,0.126883,0.217721,0.105338,0.917226,-0.033181,-0.396452,-0.020511
1688097001.399242,0.127012,0.219555,0.105299,0.917567,-0.030820,-0.395880,-0.020014
1688097001.415924,0.127140,0.221379,0.105270,0.917847,-0.028068,-0.395465,-0.019398
1688097001.432590,0.127313,0.223152,0.105218,0.918047,-0.025742,-0.395182,-0.018923
1688097001.449266,0.127211,0.225273,0.105342,0.918165,-0.024236,-0.395023,-0.018500
1688097001.465945,0.127385,0.227041,0.105289,0.918260,-0.023058,-0.394888,-0.018156
1688097001.482618,0.127698,0.228702,0.105136,0.918336,-0.021998,-0.394785,-0.017901
1688097001.499296,0.128109,0.230330,0.104908,0.918318,-0.020947,-0.394892,-0.017704
1688097001.515970,0.128627,0.231925,0.104589,0.918090,-0.020091,-0.395471,-0.017618
1688097001.532648,0.129251,0.233454,0.104147,0.917607,-0.019701,-0.396612,-0.017540
1688097001.549324,0.129006,0.234166,0.104648,0.916816,-0.019893,-0.398435,-0.017361
1688097001.566001,0.129437,0.235360,0.104424,0.915846,-0.020002,-0.400663,-0.017206
1688097001.582673,0.130102,0.236737,0.103978,0.914858,-0.020378,-0.402898,-0.017128
1688097001.599352,0.130830,0.238198,0.103488,0.914021,-0.021118,-0.404753,-0.017193
1688097001.616025,0.131529,0.239756,0.102993,0.913373,-0.021454,-0.406189,-0.017323
1688097001.632704,0.132180,0.241386,0.102490,0.913006,-0.021493,-0.407006,-0.017419
1688097001.649377,0.132636,0.242938,0.102106,0.912935,-0.021880,-0.407139,-0.017543
1688097001.666055,0.133158,0.244675,0.101589,0.913091,-0.021920,-0.406778,-0.017796
1688097001.682728,0.133698,0.246506,0.101002,0.913499,-0.021722,-0.405865,-0.017917
1688097001.699407,0.134267,0.248442,0.100369,0.914033,-0.021185,-0.404688,-0.017992
1688097001.716079,0.134857,0.250496,0.099704,0.914618,-0.020546,-0.403391,-0.018117
1688097001.732759,0.135466,0.252467,0.099261,0.915324,-0.019755,-0.401822,-0.018194
1688097001.749433,0.135991,0.254704,0.098717,0.916183,-0.018347,-0.399929,-0.018140
1688097001.766109,0.136504,0.257084,0.098142,0.917134,-0.016719,-0.397824,-0.017927
1688097001.782784,0.137058,0.259551,0.097540,0.918022,-0.015332,-0.395832,-0.017793
1688097001.799473,0.137652,0.262060,0.096938,0.918632,-0.014246,-0.394465,-0.017601
1688097001.816143,0.138273,0.264565,0.096335,0.918907,-0.013446,-0.393867,-0.017277
1688097001.832813,0.139098,0.266675,0.095824,0.918895,-0.012852,-0.393934,-0.016832
1688097001.849490,0.139840,0.268996,0.095294,0.918738,-0.012297,-0.394337,-0.016333
1688097001.866167,0.140581,0.271362,0.094752,0.918510,-0.012049,-0.394900,-0.015769
1688097001.882840,0.141352,0.273729,0.094209,0.918285,-0.012081,-0.395444,-0.015154
1688097001.899521,0.142128,0.276110,0.093702,0.918069,-0.011936,-0.395977,-0.014437
1688097001.916191,0.142892,0.278480,0.093231,0.917770,-0.011692,-0.396705,-0.013689
1688097001.932870,0.143673,0.280861,0.092759,0.917363,-0.011964,-0.397650,-0.013264
1688097001.949543,0.144653,0.283099,0.092442,0.916774,-0.012348,-0.399007,-0.012933
1688097001.966223,0.145408,0.285441,0.092084,0.916065,-0.012190,-0.400650,-0.012483
1688097001.982895,0.146031,0.287842,0.091806,0.915408,-0.011713,-0.402180,-0.011958
1688097001.999572,0.146581,0.290277,0.091616,0.914791,-0.011073,-0.403618,-0.011329
1688097002.016247,0.147117,0.292704,0.091460,0.914111,-0.010877,-0.405177,-0.010642
1688097002.032925,0.147645,0.295064,0.091322,0.913427,-0.011513,-0.406718,-0.009960
1688097002.049598,0.148346,0.297037,0.091570,0.912788,-0.012805,-0.408129,-0.009182
1688097002.066274,0.148841,0.299181,0.091592,0.912199,-0.013592,-0.409439,-0.008244
1688097002.082950,0.149203,0.301384,0.091570,0.911649,-0.013704,-0.410677,-0.007251
1688097002.099626,0.149455,0.303625,0.091566,0.911182,-0.013356,-0.411738,-0.006340
1688097002.116302,0.149597,0.305922,0.091617,0.910807,-0.012171,-0.412618,-0.005460
1688097002.132978,0.149919,0.308307,0.091733,0.910322,-0.010543,-0.413741,-0.004685
1688097002.149654,0.150130,0.310602,0.091749,0.909721,-0.008912,-0.415106,-0.003917
1688097002.166343,0.150359,0.312834,0.091668,0.908984,-0.007742,-0.416746,-0.003294
1688097002.183011,0.150635,0.315001,0.091515,0.908129,-0.007306,-0.418618,-0.002836
1688097002.199686,0.150933,0.317116,0.091341,0.907245,-0.007386,-0.420530,-0.002419
1688097002.216358,0.151248,0.319181,0.091184,0.906483,-0.008114,-0.422159,-0.002129
1688097002.233036,0.152039,0.321276,0.091090,0.905796,-0.008933,-0.423616,-0.001932
1688097002.249709,0.152485,0.323292,0.091014,0.905214,-0.009056,-0.424857,-0.001529
1688097002.266390,0.152820,0.325245,0.090934,0.904785,-0.008896,-0.425775,-0.001185
1688097002.283061,0.153127,0.327093,0.090834,0.904500,-0.008793,-0.426382,-0.001061
1688097002.299737,0.153418,0.328809,0.090717,0.904361,-0.008831,-0.426674,-0.001105
1688097002.316413,0.153721,0.330383,0.090583,0.904284,-0.009317,-0.426828,-0.001312
1688097002.333089,0.154394,0.331678,0.090440,0.904090,-0.010270,-0.427214,-0.001822
1688097002.349765,0.154843,0.332966,0.090352,0.903832,-0.011249,-0.427735,-0.002188
1688097002.366443,0.155192,0.334201,0.090325,0.903626,-0.012199,-0.428142,-0.002463
1688097002.383117,0.155462,0.335394,0.090370,0.903524,-0.012662,-0.428343,-0.002443
1688097002.399795,0.155693,0.336571,0.090437,0.903446,-0.012885,-0.428503,-0.002217
1688097002.416469,0.155914,0.337715,0.090466,0.903349,-0.012982,-0.428705,-0.001802
1688097002.433146,0.156329,0.338573,0.090534,0.903149,-0.013321,-0.429117,-0.001495
1688097002.449820,0.156689,0.339587,0.090477,0.902854,-0.014362,-0.429704,-0.001433
1688097002.466499,0.157024,0.340651,0.090355,0.902427,-0.015813,-0.430549,-0.001516
1688097002.483172,0.157329,0.341748,0.090215,0.901967,-0.017372,-0.431453,-0.001677
