1688096997.601834,-51.660522,-15.621140,-109.753845
1688096997.642118,-51.755417,-15.227097,-110.718979
1688096997.682398,-52.323334,-16.104141,-110.804367
1688096997.722673,-51.830856,-15.031555,-110.338242
1688096997.762957,-51.935989,-16.054123,-111.146866
1688096997.803239,-51.553833,-14.861679,-111.171371
1688096997.843519,-51.681549,-15.569275,-111.481720
1688096997.883797,-51.766098,-15.646835,-112.175293
1688096997.924068,-51.333008,-14.475632,-112.703110
1688096997.964353,-51.291779,-16.280014,-113.613708
1688096998.004631,-50.740067,-14.746414,-113.760971
1688096998.044903,-49.935562,-15.745728,-115.176193
1688096998.085189,-49.133850,-15.441528,-115.677597
1688096998.125467,-48.502762,-14.802643,-116.317505
1688096998.165740,-47.609421,-15.970901,-118.323120
1688096998.206018,-46.687531,-14.242859,-118.391876
1688096998.246293,-45.825577,-15.365631,-119.531311
1688096998.286568,-45.215942,-14.410797,-120.153580
1688096998.326838,-44.310226,-13.922852,-121.500275
1688096998.367121,-43.567780,-14.303818,-122.816452
1688096998.407400,-42.976685,-12.633301,-123.062408
1688096998.447686,-41.875107,-14.079163,-124.954483
1688096998.487973,-41.594238,-12.225937,-124.589035
1688096998.528259,-40.306091,-12.614502,-125.920914
1688096998.568545,-40.000351,-12.033035,-126.873917
1688096998.608835,-39.400650,-11.024002,-127.400940
1688096998.649116,-38.576218,-11.752960,-128.411346
1688096998.689402,-37.901230,-9.960114,-128.203857
1688096998.729694,-37.049698,-11.031799,-129.405365
1688096998.769974,-36.925583,-10.215958,-129.444992
1688096998.810263,-36.577621,-9.720200,-129.472015
1688096998.850542,-36.165497,-10.476089,-130.011948
1688096998.890826,-36.373184,-9.293716,-129.596573
1688096998.931113,-35.894760,-10.426285,-130.566254
1688096998.971393,-36.158966,-9.361954,-129.542603
1688096999.011675,-35.926697,-9.378433,-131.215897
1688096999.051960,-36.396957,-9.288376,-130.777023
1688096999.092247,-36.422745,-8.357819,-130.680832
1688096999.132529,-36.579178,-9.089081,-132.175873
1688096999.172814,-36.849243,-7.770309,-130.887085
1688096999.213097,-36.376663,-8.527176,-131.840958
1688096999.253384,-37.384247,-7.840408,-131.350967
1688096999.293668,-37.047501,-7.740433,-131.634903
1688096999.333954,-37.184799,-8.241501,-131.958252
1688096999.374242,-37.591492,-7.139572,-131.331482
1688096999.414529,-37.409729,-8.261749,-132.406342
1688096999.454818,-38.127319,-7.294571,-132.265732
1688096999.495106,-38.520142,-7.316620,-132.410263
1688096999.535398,-39.391190,-7.448456,-132.960220
1688096999.575684,-39.778625,-5.419250,-132.783356
1688096999.615972,-40.861237,-5.725662,-134.868668
1688096999.656259,-41.865250,-4.060989,-134.339035
1688096999.696537,-42.136856,-4.070099,-135.372269
1688096999.736823,-42.903778,-3.692398,-135.053619
1688096999.777109,-43.095047,-2.749771,-134.967743
1688096999.817396,-43.731201,-3.689087,-135.858780
1688096999.857680,-44.282654,-2.248596,-134.552841
1688096999.897970,-44.634369,-3.248322,-136.369904
1688096999.938258,-45.061295,-2.137650,-134.968201
1688096999.978547,-45.598618,-2.064468,-136.279160
1688097000.018837,-45.882004,-2.346634,-135.789429
1688097000.059128,-46.088058,-1.247513,-135.053375
1688097000.099414,-46.601334,-1.694885,-136.663162
1688097000.139703,-46.774658,-0.878738,-135.313400
1688097000.179991,-47.356766,-1.134094,-136.025543
1688097000.220280,-47.532394,-0.506577,-136.329178
1688097000.260566,-48.139603,0.543289,-136.483597
1688097000.300854,-48.621658,0.159622,-137.394913
1688097000.341134,-48.891403,1.192444,-135.673904
1688097000.381414,-49.629669,0.403778,-137.389252
1688097000.421692,-49.599289,1.036316,-136.354614
1688097000.461976,-50.488647,1.480591,-136.558701
1688097000.502262,-50.615402,1.343536,-137.000992
1688097000.542543,-50.845886,2.299454,-135.139648
1688097000.582827,-51.762772,0.751801,-136.882080
1688097000.623101,-51.764328,2.224854,-135.204956
1688097000.663380,-52.702148,1.606354,-136.523804
1688097000.703657,-52.228027,1.492569,-135.015884
