1688096998.949845,0.775836,0.221991,-0.311981,0.501464
1688096998.959784,0.776039,0.221394,-0.312978,0.500793
1688096998.969723,0.776250,0.220773,-0.313958,0.500125
1688096998.979664,0.776472,0.220155,-0.314840,0.499499
1688096998.989604,0.776719,0.219518,-0.315631,0.498896
1688096998.999542,0.776974,0.218876,-0.316390,0.498299
1688096999.009483,0.777244,0.218267,-0.317113,0.497685
1688096999.019423,0.777498,0.217757,-0.317798,0.497075
1688096999.029363,0.777701,0.217422,-0.318425,0.496502
1688096999.039302,0.777890,0.217264,-0.318961,0.495930
1688096999.049242,0.778056,0.217262,-0.319404,0.495386
1688096999.059181,0.778186,0.217418,-0.319819,0.494846
1688096999.069122,0.778284,0.217670,-0.320373,0.494221
1688096999.079062,0.778355,0.217935,-0.321086,0.493529
1688096999.089000,0.778437,0.218133,-0.321901,0.492781
1688096999.098941,0.778546,0.218229,-0.322715,0.492033
1688096999.108881,0.778648,0.218273,-0.323526,0.491320
1688096999.118821,0.778722,0.218338,-0.324335,0.490641
1688096999.128760,0.778753,0.218415,-0.325108,0.490044
1688096999.138700,0.778786,0.218438,-0.325862,0.489480
1688096999.148640,0.778814,0.218421,-0.326598,0.488952
1688096999.158580,0.778833,0.218350,-0.327270,0.488505
1688096999.168519,0.778885,0.218196,-0.327898,0.488070
1688096999.178458,0.778932,0.218042,-0.328528,0.487639
1688096999.188399,0.778957,0.217968,-0.329266,0.487135
1688096999.198339,0.778945,0.218005,-0.330087,0.486580
1688096999.208277,0.778884,0.218153,-0.330980,0.486005
1688096999.218218,0.778799,0.218389,-0.332026,0.485322
1688096999.228158,0.778688,0.218661,-0.333195,0.484575
1688096999.238098,0.778579,0.218923,-0.334437,0.483775
1688096999.248038,0.778497,0.219190,-0.335680,0.482925
1688096999.257977,0.778426,0.219484,-0.336832,0.482103
1688096999.267917,0.778411,0.219780,-0.337887,0.481255
1688096999.277857,0.778429,0.220100,-0.338836,0.480411
1688096999.287796,0.778437,0.220513,-0.339775,0.479545
1688096999.297735,0.778414,0.221009,-0.340787,0.478634
1688096999.307676,0.778363,0.221515,-0.341840,0.477731
1688096999.317616,0.778302,0.221951,-0.342929,0.476848
1688096999.327556,0.778174,0.222411,-0.344069,0.476020
1688096999.337496,0.778009,0.222924,-0.345228,0.475210
1688096999.347435,0.777866,0.223516,-0.346292,0.474392
1688096999.357375,0.777698,0.224300,-0.347212,0.473623
1688096999.367315,0.777557,0.225264,-0.348018,0.472806
1688096999.377254,0.777419,0.226341,-0.348705,0.472012
1688096999.387194,0.777261,0.227450,-0.349318,0.471285
1688096999.397134,0.777141,0.228467,-0.349928,0.470538
1688096999.407073,0.777030,0.229387,-0.350556,0.469805
1688096999.417014,0.776925,0.230136,-0.351323,0.469038
1688096999.426954,0.776751,0.230761,-0.352371,0.468233
1688096999.436893,0.776534,0.231270,-0.353712,0.467330
1688096999.446833,0.776324,0.231667,-0.355247,0.466317
1688096999.456773,0.776155,0.231949,-0.356900,0.465195
1688096999.466712,0.775971,0.232171,-0.358625,0.464062
1688096999.476652,0.775722,0.232407,-0.360397,0.462986
1688096999.486592,0.775412,0.232676,-0.362207,0.461956
1688096999.496531,0.775072,0.232964,-0.364077,0.460911
1688096999.506472,0.774704,0.233282,-0.366038,0.459815
1688096999.516412,0.774330,0.233499,-0.368130,0.458663
1688096999.526350,0.773981,0.233496,-0.370329,0.457482
1688096999.536291,0.773690,0.233183,-0.372723,0.456188
1688096999.546231,0.773416,0.232527,-0.375574,0.454646
1688096999.556170,0.773096,0.231545,-0.378958,0.452881
1688096999.566111,0.772701,0.230364,-0.382723,0.450986
1688096999.576050,0.772259,0.229087,-0.386668,0.449024
1688096999.585989,0.771657,0.227942,-0.390629,0.447210
1688096999.595930,0.770898,0.226989,-0.394521,0.445584
1688096999.605870,0.770063,0.226177,-0.398261,0.444112
1688096999.615808,0.769245,0.225390,-0.401627,0.442895
1688096999.625749,0.768584,0.224465,-0.404531,0.441868
1688096999.635689,0.768055,0.223366,-0.407148,0.440942
1688096999.645628,0.767630,0.222100,-0.409623,0.440028
1688096999.655569,0.767270,0.220746,-0.412036,0.439083
1688096999.665508,0.766862,0.219483,-0.414425,0.438181
1688096999.675447,0.766402,0.218376,-0.416714,0.437367
1688096999.685388,0.765900,0.217442,-0.418760,0.436756
1688096999.695328,0.765346,0.216740,-0.420513,0.436392
1688096999.705266,0.764749,0.216331,-0.422048,0.436159
1688096999.715207,0.764070,0.216236,-0.423550,0.435940
1688096999.725147,0.763339,0.216353,-0.425136,0.435618
1688096999.735087,0.762636,0.216558,-0.426704,0.435216
1688096999.745027,0.762007,0.216769,-0.428266,0.434678
1688096999.754966,0.761449,0.216962,-0.429886,0.433960
1688096999.764905,0.760960,0.217122,-0.431521,0.433114
1688096999.774846,0.760546,0.217245,-0.433166,0.432137
1688096999.784786,0.760153,0.217438,-0.434867,0.431020
1688096999.794727,0.759747,0.217729,-0.436626,0.429810
1688096999.804666,0.759367,0.218050,-0.438409,0.428501
1688096999.814606,0.759010,0.218410,-0.440174,0.427140
1688096999.824546,0.758687,0.218804,-0.441867,0.425761
1688096999.834486,0.758406,0.219259,-0.443449,0.424381
1688096999.844425,0.758128,0.219804,-0.444975,0.422995
1688096999.854365,0.757859,0.220412,-0.446528,0.421522
1688096999.864305,0.757522,0.221146,-0.448179,0.419989
1688096999.874245,0.757123,0.221971,-0.449994,0.418329
1688096999.884185,0.756679,0.222818,-0.451923,0.416600
1688096999.894124,0.756245,0.223614,-0.453853,0.414858
1688096999.904064,0.755902,0.224303,-0.455659,0.413128
1688096999.914004,0.755599,0.224938,-0.457339,0.411478
1688096999.923944,0.755322,0.225525,-0.458957,0.409860
1688096999.933884,0.755095,0.226038,-0.460447,0.408323
1688096999.943823,0.754925,0.226487,-0.461770,0.406892
1688096999.953763,0.754807,0.226905,-0.463052,0.405417
1688096999.963703,0.754567,0.227451,-0.464538,0.403856
1688096999.973643,0.754152,0.228145,-0.466334,0.402166
1688096999.983583,0.753697,0.228872,-0.468281,0.400339
1688096999.993522,0.753301,0.229558,-0.470135,0.398515
1688097000.003462,0.752994,0.230207,-0.471801,0.396747
1688097000.013402,0.752747,0.230817,-0.473280,0.395096
1688097000.023342,0.752553,0.231380,-0.474675,0.393459
1688097000.033282,0.752403,0.231854,-0.476100,0.391742
1688097000.043221,0.752230,0.232255,-0.477556,0.390062
1688097000.053161,0.752052,0.232576,-0.479006,0.388431
1688097000.063101,0.751828,0.232900,-0.480442,0.386896
1688097000.073041,0.751505,0.233288,-0.481917,0.385452
1688097000.082981,0.751100,0.233753,-0.483478,0.384003
1688097000.092920,0.750596,0.234351,-0.485083,0.382596
1688097000.102860,0.750061,0.235024,-0.486707,0.381167
1688097000.112800,0.749516,0.235741,-0.488252,0.379817
1688097000.122740,0.748996,0.236403,-0.489714,0.378549
1688097000.132680,0.748582,0.236865,-0.491079,0.377308
1688097000.142619,0.748287,0.237111,-0.492344,0.376089
1688097000.152559,0.748081,0.237158,-0.493589,0.374835
1688097000.162499,0.747895,0.237087,-0.494903,0.373515
1688097000.172439,0.747669,0.236918,-0.496438,0.372035
1688097000.182379,0.747381,0.236663,-0.498184,0.370439
1688097000.192318,0.747116,0.236271,-0.500017,0.368751
1688097000.202258,0.746860,0.235772,-0.501895,0.367032
1688097000.212198,0.746557,0.235309,-0.503776,0.365365
1688097000.222138,0.746190,0.234942,-0.505643,0.363770
1688097000.232078,0.745803,0.234598,-0.507458,0.362255
1688097000.242017,0.745391,0.234236,-0.509239,0.360835
1688097000.251957,0.744970,0.233875,-0.510978,0.359478
1688097000.261897,0.744571,0.233587,-0.512561,0.358235
1688097000.271837,0.744208,0.233445,-0.513882,0.357187
1688097000.281777,0.743892,0.233455,-0.514949,0.356301
1688097000.291716,0.743567,0.233652,-0.515897,0.355478
1688097000.301656,0.743206,0.233960,-0.516901,0.354570
1688097000.311596,0.742768,0.234334,-0.518056,0.353556
1688097000.321536,0.742241,0.234776,-0.519328,0.352502
1688097000.331476,0.741730,0.235173,-0.520647,0.351364
1688097000.341415,0.741223,0.235552,-0.521881,0.350347
1688097000.351355,0.740784,0.235746,-0.523126,0.349289
1688097000.361295,0.740398,0.235751,-0.524384,0.348215
1688097000.371235,0.740080,0.235589,-0.525584,0.347190
1688097000.381175,0.739757,0.235335,-0.526759,0.346268
1688097000.391114,0.739477,0.234995,-0.527930,0.345313
1688097000.401054,0.739160,0.234652,-0.529176,0.344317
1688097000.410994,0.738726,0.234375,-0.530602,0.343240
1688097000.420934,0.738170,0.234238,-0.532170,0.342102
1688097000.430874,0.737528,0.234262,-0.533771,0.340974
1688097000.440813,0.736840,0.234405,-0.535349,0.339885
1688097000.450753,0.736071,0.234698,-0.536886,0.338925
1688097000.460693,0.735292,0.235038,-0.538318,0.338106
1688097000.470633,0.734595,0.235294,-0.539601,0.337398
1688097000.480573,0.734051,0.235339,-0.540713,0.336771
1688097000.490513,0.733620,0.235154,-0.541806,0.336081
1688097000.500452,0.733182,0.234938,-0.542970,0.335309
1688097000.510392,0.732721,0.234844,-0.544112,0.334531
1688097000.520332,0.732190,0.234946,-0.545178,0.333885
1688097000.530272,0.731592,0.235267,-0.546130,0.333415
1688097000.540212,0.730923,0.235781,-0.547013,0.333069
1688097000.550151,0.730128,0.236546,-0.547892,0.332825
1688097000.560091,0.729220,0.237479,-0.548812,0.332636
1688097000.570031,0.728118,0.238580,-0.549912,0.332447
1688097000.579971,0.727043,0.239661,-0.550967,0.332276
1688097000.589911,0.726102,0.240576,-0.551973,0.332002
1688097000.599850,0.725206,0.241320,-0.553069,0.331596
1688097000.609790,0.724306,0.241951,-0.554282,0.331078
1688097000.619730,0.723442,0.242499,-0.555540,0.330457
1688097000.629670,0.722696,0.242937,-0.556709,0.329797
1688097000.639610,0.722096,0.243303,-0.557685,0.329192
1688097000.649550,0.721569,0.243759,-0.558398,0.328802
1688097000.659489,0.721062,0.244384,-0.558849,0.328686
1688097000.669429,0.720608,0.245157,-0.558971,0.328899
1688097000.679369,0.720158,0.246028,-0.558880,0.329387
1688097000.689309,0.719673,0.246960,-0.558764,0.329944
1688097000.699249,0.719138,0.247953,-0.558657,0.330548
1688097000.709188,0.718551,0.248945,-0.558618,0.331146
1688097000.719128,0.717933,0.249817,-0.558790,0.331538
1688097000.729068,0.717203,0.250620,-0.559294,0.331662
1688097000.739008,0.716374,0.251317,-0.560180,0.331431
1688097000.748948,0.715505,0.251950,-0.561248,0.331020
1688097000.758888,0.714734,0.252476,-0.562285,0.330525
1688097000.768827,0.714099,0.252874,-0.563198,0.330037
1688097000.778767,0.713547,0.253186,-0.563984,0.329650
1688097000.788707,0.713116,0.253371,-0.564639,0.329318
1688097000.798646,0.712725,0.253518,-0.565216,0.329063
1688097000.808586,0.712366,0.253675,-0.565728,0.328839
1688097000.818525,0.712040,0.253815,-0.566248,0.328543
1688097000.828465,0.711593,0.254071,-0.566862,0.328254
1688097000.838405,0.711001,0.254500,-0.567571,0.327980
1688097000.848345,0.710305,0.255093,-0.568325,0.327721
1688097000.858285,0.709538,0.255819,-0.569131,0.327419
1688097000.868224,0.708680,0.256670,-0.569998,0.327100
1688097000.878164,0.707708,0.257654,-0.570926,0.326815
1688097000.888104,0.706657,0.258717,-0.571883,0.326575
1688097000.898044,0.705595,0.259811,-0.572791,0.326411
1688097000.907984,0.704600,0.260838,-0.573580,0.326356
1688097000.917924,0.703659,0.261796,-0.574260,0.326423
1688097000.927863,0.702689,0.262776,-0.574941,0.326526
1688097000.937803,0.701549,0.263920,-0.575849,0.326456
1688097000.947743,0.700178,0.265267,-0.577089,0.326117
1688097000.957683,0.698605,0.266813,-0.578561,0.325621
1688097000.967623,0.696939,0.268465,-0.580148,0.325008
1688097000.977563,0.695293,0.270138,-0.581691,0.324389
1688097000.987502,0.693812,0.271635,-0.583079,0.323817
1688097000.997442,0.692595,0.272953,-0.584121,0.323436
1688097001.007382,0.691561,0.274259,-0.584793,0.323332
1688097001.017322,0.690657,0.275541,-0.585189,0.323456
1688097001.027262,0.689829,0.276847,-0.585371,0.323778
1688097001.037201,0.689042,0.278153,-0.585460,0.324173
1688097001.047141,0.688251,0.279438,-0.585553,0.324579
1688097001.057081,0.687437,0.280697,-0.585665,0.325018
1688097001.067021,0.686613,0.281900,-0.585818,0.325442
1688097001.076961,0.685809,0.283062,-0.585970,0.325855
1688097001.086901,0.685071,0.284109,-0.586132,0.326204
1688097001.096840,0.684435,0.284953,-0.586392,0.326334
1688097001.106780,0.683814,0.285741,-0.586687,0.326420
1688097001.116720,0.683156,0.286516,-0.587092,0.326389
1688097001.126660,0.682433,0.287294,-0.587642,0.326226
1688097001.136600,0.681672,0.288101,-0.588281,0.325956
1688097001.146540,0.680938,0.288887,-0.588948,0.325589
1688097001.156479,0.680234,0.289609,-0.589652,0.325144
1688097001.166419,0.679563,0.290240,-0.590388,0.324649
1688097001.176359,0.678969,0.290731,-0.591114,0.324131
1688097001.186299,0.678423,0.291126,-0.591824,0.323624
1688097001.196239,0.677887,0.291474,-0.592561,0.323085
1688097001.206179,0.677330,0.291758,-0.593364,0.322523
1688097001.216118,0.676761,0.291994,-0.594180,0.322001
1688097001.226058,0.676254,0.292138,-0.594954,0.321506
1688097001.235998,0.675774,0.292243,-0.595666,0.321100
1688097001.245938,0.675322,0.292338,-0.596318,0.320756
1688097001.255878,0.674873,0.292454,-0.596939,0.320440
1688097001.265817,0.674381,0.292636,-0.597558,0.320156
1688097001.275757,0.673860,0.292829,-0.598221,0.319837
1688097001.285697,0.673333,0.293041,-0.598890,0.319500
1688097001.295637,0.672801,0.293294,-0.599536,0.319177
1688097001.305577,0.672202,0.293583,-0.600213,0.318901
1688097001.315517,0.671497,0.294001,-0.600892,0.318722
1688097001.325456,0.670701,0.294552,-0.601592,0.318570
1688097001.335396,0.669796,0.295279,-0.602309,0.318445
1688097001.345336,0.668844,0.296081,-0.603023,0.318351
1688097001.355276,0.667861,0.296991,-0.603701,0.318281
1688097001.365216,0.666911,0.297970,-0.604278,0.318262
1688097001.375156,0.666049,0.298916,-0.604781,0.318225
1688097001.385096,0.665209,0.299839,-0.605322,0.318088
1688097001.395035,0.664298,0.300804,-0.605971,0.317842
1688097001.404975,0.663298,0.301792,-0.606769,0.317473
1688097001.414915,0.662276,0.302775,-0.607620,0.317044
1688097001.424855,0.661365,0.303650,-0.608400,0.316610
1688097001.434795,0.660591,0.304416,-0.609030,0.316278
1688097001.444735,0.659939,0.305039,-0.609548,0.316043
1688097001.454674,0.659389,0.305549,-0.609973,0.315878
1688097001.464614,0.658918,0.306001,-0.610300,0.315793
1688097001.474554,0.658502,0.306395,-0.610597,0.315704
1688097001.484494,0.658085,0.306810,-0.610907,0.315570
1688097001.494434,0.657703,0.307187,-0.611231,0.315373
1688097001.504374,0.657439,0.307397,-0.611585,0.315031
1688097001.514313,0.657284,0.307458,-0.611940,0.314607
1688097001.524253,0.657264,0.307289,-0.612291,0.314128
1688097001.534193,0.657400,0.306884,-0.612615,0.313608
1688097001.544133,0.657671,0.306250,-0.612954,0.312996
1688097001.554073,0.658041,0.305442,-0.613333,0.312266
1688097001.564013,0.658423,0.304556,-0.613747,0.311512
1688097001.573952,0.658850,0.303612,-0.614139,0.310758
1688097001.583892,0.659372,0.302627,-0.614391,0.310112
1688097001.593832,0.659924,0.301701,-0.614507,0.309611
1688097001.603772,0.660411,0.300901,-0.614633,0.309099
1688097001.613712,0.660751,0.300351,-0.614779,0.308616
1688097001.623652,0.660965,0.299981,-0.614938,0.308202
1688097001.633591,0.661116,0.299772,-0.615006,0.307946
1688097001.643531,0.661217,0.299757,-0.614909,0.307937
1688097001.653471,0.661274,0.299874,-0.614762,0.307992
1688097001.663411,0.661257,0.300173,-0.614548,0.308165
1688097001.673351,0.661135,0.300621,-0.614308,0.308470
1688097001.683291,0.660854,0.301227,-0.614121,0.308851
1688097001.693230,0.660472,0.301983,-0.613953,0.309264
1688097001.703170,0.660116,0.302720,-0.613826,0.309557
1688097001.713110,0.659703,0.303573,-0.613659,0.309931
1688097001.723050,0.659186,0.304534,-0.613550,0.310306
1688097001.732990,0.658543,0.305654,-0.613491,0.310686
1688097001.742930,0.657766,0.306942,-0.613450,0.311142
1688097001.752870,0.656895,0.308250,-0.613514,0.311563
1688097001.762809,0.655918,0.309687,-0.613586,0.312054
1688097001.772749,0.654996,0.311075,-0.613604,0.312572
1688097001.782689,0.654171,0.312350,-0.613586,0.313064
1688097001.792629,0.653460,0.313419,-0.613585,0.313483
1688097001.802570,0.652913,0.314092,-0.613721,0.313684
1688097001.812510,0.652447,0.314590,-0.613877,0.313850
1688097001.822448,0.652067,0.314885,-0.614117,0.313872
1688097001.832389,0.651751,0.314981,-0.614448,0.313786
1688097001.842329,0.651478,0.314987,-0.614795,0.313667
1688097001.852268,0.651288,0.314811,-0.615198,0.313448
1688097001.862209,0.651158,0.314514,-0.615566,0.313293
1688097001.872149,0.651063,0.314149,-0.615870,0.313261
1688097001.882089,0.650966,0.313789,-0.616147,0.313278
1688097001.892028,0.650813,0.313488,-0.616440,0.313319
1688097001.901968,0.650559,0.313248,-0.616830,0.313320
1688097001.911908,0.650347,0.312915,-0.617261,0.313245
1688097001.921848,0.650299,0.312458,-0.617589,0.313153
1688097001.931787,0.650431,0.311921,-0.617774,0.313050
1688097001.941728,0.650681,0.311230,-0.618022,0.312728
1688097001.951667,0.650878,0.310555,-0.618346,0.312349
1688097001.961607,0.651011,0.309852,-0.618833,0.311804
1688097001.971547,0.651058,0.309229,-0.619391,0.311216
1688097001.981487,0.651034,0.308687,-0.619968,0.310655
1688097001.991426,0.650958,0.308183,-0.620592,0.310069
1688097002.001367,0.650847,0.307690,-0.621224,0.309526
1688097002.011307,0.650840,0.307029,-0.621801,0.309038
1688097002.021245,0.650994,0.306183,-0.622229,0.308690
1688097002.031186,0.651255,0.305208,-0.622509,0.308541
1688097002.041126,0.651554,0.304127,-0.622719,0.308553
1688097002.051066,0.651823,0.303035,-0.622893,0.308708
1688097002.061006,0.652018,0.302004,-0.623165,0.308757
1688097002.070946,0.652069,0.301126,-0.623570,0.308690
1688097002.080886,0.651991,0.300394,-0.624072,0.308553
1688097002.090825,0.651864,0.299774,-0.624616,0.308325
1688097002.100765,0.651632,0.299345,-0.625205,0.308038
1688097002.110705,0.651231,0.299165,-0.625902,0.307645
1688097002.120645,0.650705,0.299139,-0.626731,0.307096
1688097002.130584,0.650172,0.299115,-0.627628,0.306415
1688097002.140525,0.649694,0.299020,-0.628544,0.305642
1688097002.150465,0.649295,0.298830,-0.629443,0.304825
1688097002.160403,0.649041,0.298486,-0.630278,0.303975
1688097002.170344,0.648998,0.297938,-0.630963,0.303183
1688097002.180284,0.649088,0.297251,-0.631531,0.302482
1688097002.190223,0.649282,0.296411,-0.632061,0.301781
1688097002.200164,0.649565,0.295521,-0.632451,0.301228
1688097002.210104,0.649946,0.294581,-0.632676,0.300853
1688097002.220042,0.650395,0.293636,-0.632772,0.300606
1688097002.229983,0.650749,0.292807,-0.632891,0.300399
1688097002.239923,0.650950,0.292109,-0.633149,0.300097
1688097002.249863,0.651009,0.291578,-0.633487,0.299773
1688097002.259803,0.651012,0.291177,-0.633820,0.299451
1688097002.269742,0.651007,0.290889,-0.634083,0.299186
1688097002.279683,0.651022,0.290709,-0.634241,0.298995
1688097002.289622,0.651064,0.290611,-0.634298,0.298875
1688097002.299562,0.651117,0.290572,-0.634266,0.298866
1688097002.309502,0.651271,0.290479,-0.634121,0.298930
1688097002.319442,0.651562,0.290335,-0.633820,0.299072
1688097002.329381,0.651938,0.290126,-0.633444,0.299252
1688097002.339322,0.652356,0.289798,-0.633121,0.299343
1688097002.349262,0.652785,0.289435,-0.632798,0.299442
1688097002.359200,0.653200,0.289084,-0.632475,0.299560
1688097002.369141,0.653520,0.288793,-0.632202,0.299718
1688097002.379081,0.653647,0.288612,-0.632091,0.299849
